Real Time (s):,802
Baseline (channel):,Auto
Threshold Min (channel):,0
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 0
1, 82638256
2, 10468209
3, 9823376
4, 10805440
5, 11020891
6, 10931237
7, 10709990
8, 10430818
9, 10103072
10, 9742885
11, 9342230
12, 8910189
13, 8445979
14, 7956193
15, 7457586
16, 6946292
17, 6429656
18, 5907486
19, 5388555
20, 4884379
21, 4392287
22, 3924352
23, 3473299
24, 3055973
25, 2661993
26, 2299181
27, 1971898
28, 1672272
29, 1405116
30, 1168225
31, 963022
32, 785003
33, 633887
34, 504979
35, 398679
36, 310290
37, 239914
38, 184147
39, 138808
40, 104025
41, 76783
42, 55799
43, 40658
44, 28773
45, 20545
46, 14613
47, 10067
48, 7079
49, 4971
50, 3405
51, 2353
52, 1655
53, 1239
54, 883
55, 757
56, 538
57, 495
58, 418
59, 402
60, 332
61, 353
62, 331
63, 329
64, 297
65, 325
66, 312
67, 280
68, 291
69, 272
70, 286
71, 302
72, 292
73, 293
74, 293
75, 306
76, 276
77, 268
78, 308
79, 266
80, 257
81, 281
82, 322
83, 307
84, 303
85, 299
86, 322
87, 316
88, 281
89, 268
90, 310
91, 293
92, 281
93, 249
94, 292
95, 266
96, 267
97, 258
98, 252
99, 253
100, 229
101, 233
102, 219
103, 209
104, 216
105, 186
106, 204
107, 227
108, 211
109, 196
110, 172
111, 215
112, 175
113, 191
114, 185
115, 161
116, 196
117, 188
118, 175
119, 171
120, 172
121, 159
122, 147
123, 193
124, 161
125, 139
126, 168
127, 155
128, 146
129, 158
130, 147
131, 136
132, 136
133, 140
134, 132
135, 141
136, 141
137, 125
138, 152
139, 136
140, 139
141, 158
142, 122
143, 111
144, 128
145, 93
146, 108
147, 123
148, 138
149, 94
150, 123
151, 115
152, 114
153, 126
154, 114
155, 119
156, 126
157, 118
158, 118
159, 105
160, 108
161, 103
162, 118
163, 105
164, 114
165, 110
166, 102
167, 117
168, 105
169, 112
170, 106
171, 93
172, 117
173, 125
174, 98
175, 101
176, 110
177, 108
178, 105
179, 106
180, 111
181, 90
182, 109
183, 100
184, 113
185, 119
186, 98
187, 119
188, 94
189, 114
190, 102
191, 115
192, 117
193, 95
194, 105
195, 108
196, 98
197, 113
198, 97
199, 111
200, 98
201, 118
202, 116
203, 100
204, 94
205, 108
206, 79
207, 123
208, 96
209, 104
210, 111
211, 100
212, 93
213, 102
214, 102
215, 91
216, 87
217, 108
218, 92
219, 121
220, 101
221, 99
222, 123
223, 97
224, 106
225, 102
226, 109
227, 103
228, 125
229, 96
230, 105
231, 114
232, 124
233, 117
234, 105
235, 99
236, 103
237, 92
238, 91
239, 96
240, 92
241, 97
242, 108
243, 86
244, 105
245, 99
246, 113
247, 119
248, 94
249, 82
250, 101
251, 112
252, 99
253, 92
254, 85
255, 84
256, 96
257, 105
258, 120
259, 112
260, 113
261, 98
262, 108
263, 100
264, 97
265, 107
266, 85
267, 100
268, 111
269, 115
270, 117
271, 112
272, 98
273, 93
274, 101
275, 114
276, 106
277, 100
278, 96
279, 108
280, 101
281, 91
282, 98
283, 97
284, 108
285, 110
