Real Time (s):,1763
Baseline (channel):,Auto
Threshold Min (channel):,0
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 0
1, 215326768
2, 26413804
3, 24546576
4, 27727344
5, 28848648
6, 28960192
7, 28561824
8, 27841550
9, 26857510
10, 25633636
11, 24216396
12, 22607070
13, 20872660
14, 19062376
15, 17185772
16, 15309921
17, 13471637
18, 11696704
19, 10025341
20, 8482612
21, 7087489
22, 5844409
23, 4744488
24, 3810274
25, 3014425
26, 2354772
27, 1810570
28, 1379300
29, 1032922
30, 764047
31, 558563
32, 403816
33, 288449
34, 203486
35, 142071
36, 98138
37, 66902
38, 45546
39, 30975
40, 20810
41, 13785
42, 9264
43, 6192
44, 4150
45, 2878
46, 2023
47, 1413
48, 997
49, 770
50, 566
51, 515
52, 388
53, 333
54, 279
55, 226
56, 197
57, 201
58, 181
59, 171
60, 149
61, 139
62, 132
63, 108
64, 120
65, 109
66, 100
67, 75
68, 93
69, 88
70, 71
71, 89
72, 73
73, 70
74, 61
75, 71
76, 63
77, 70
78, 55
79, 63
80, 50
81, 70
82, 57
83, 39
84, 32
85, 36
86, 35
87, 34
88, 33
89, 50
90, 42
91, 37
92, 29
93, 29
94, 32
95, 26
96, 30
97, 32
98, 35
99, 27
100, 21
101, 19
102, 21
103, 19
104, 20
105, 24
106, 19
107, 18
108, 22
109, 14
110, 20
111, 24
112, 26
113, 25
114, 14
115, 17
116, 18
117, 20
118, 21
119, 20
120, 16
121, 12
122, 13
123, 15
124, 15
125, 15
126, 8
127, 13
128, 12
129, 13
130, 8
131, 15
132, 11
133, 19
134, 12
135, 15
136, 14
137, 11
138, 9
139, 10
140, 9
141, 8
142, 14
143, 11
144, 11
145, 11
146, 16
147, 9
148, 10
149, 5
150, 11
151, 7
152, 4
153, 9
154, 10
155, 11
156, 6
157, 5
158, 11
159, 7
160, 5
161, 6
162, 7
163, 12
164, 7
165, 9
166, 4
167, 3
168, 4
169, 5
170, 8
171, 5
172, 6
173, 5
174, 9
175, 4
176, 11
177, 7
178, 4
179, 5
180, 8
181, 4
182, 3
183, 2
184, 4
185, 2
186, 6
187, 5
188, 3
189, 8
190, 4
191, 5
192, 5
193, 4
194, 4
195, 11
196, 4
197, 6
198, 3
199, 5
200, 4
201, 8
202, 4
203, 6
204, 3
205, 3
206, 3
207, 3
208, 4
209, 5
210, 3
211, 3
212, 3
213, 3
214, 4
215, 8
216, 6
217, 5
218, 5
219, 6
220, 5
221, 4
222, 4
223, 6
224, 1
225, 4
226, 4
227, 3
228, 5
229, 2
230, 1
231, 0
232, 2
233, 3
234, 1
235, 6
236, 1
237, 4
238, 4
239, 6
240, 4
241, 4
242, 6
243, 4
244, 2
245, 1
246, 4
247, 3
248, 4
249, 4
250, 4
251, 3
252, 5
253, 5
254, 4
255, 4
256, 6
257, 5
258, 3
259, 2
260, 4
261, 3
262, 7
263, 4
264, 3
265, 5
266, 2
267, 7
268, 3
269, 7
270, 2
271, 2
272, 4
273, 4
274, 3
275, 2
276, 6
277, 2
278, 2
279, 3
280, 4
281, 1
282, 2
283, 3
284, 4
285, 2
286, 4
287, 1
288, 2
289, 2
290, 1
291, 1
292, 4
293, 2
294, 6
295, 3
296, 3
297, 3
298, 3
299, 2
300, 1
301, 5
302, 4
303, 6
304, 0
305, 1
306, 2
307, 2
308, 2
309, 4
310, 0
311, 1
312, 1
313, 4
314, 0
315, 5
316, 4
317, 4
318, 2
319, 4
320, 2
321, 4
