340.483,2031.585,130.856
340.864,2031.585,130.856
341.244,2031.585,130.856
341.624,1970.731,130.856
342.004,2015.201,130.856
342.384,2097.120,130.856
342.764,2094.779,130.856
343.144,2031.585,130.856
343.524,2052.650,130.856
343.904,2097.120,130.856
344.284,2106.482,130.856
344.664,2118.185,130.856
345.044,2172.017,130.856
345.423,2153.293,130.856
345.803,2139.250,130.856
346.183,2190.741,130.856
346.562,2195.423,130.856
346.942,2237.552,130.856
347.321,2335.855,130.856
347.701,2305.428,130.856
348.080,2270.320,130.856
348.460,2347.557,130.856
348.839,2331.174,130.856
349.218,2361.601,130.856
349.598,2471.606,130.856
349.977,2399.049,130.856
350.356,2417.773,130.856
350.735,2429.476,130.856
351.114,2401.390,130.856
351.493,2401.390,130.856
351.872,2457.562,130.856
352.251,2480.968,130.856
352.630,2459.903,130.856
353.009,2459.903,130.856
353.388,2459.903,130.856
353.767,2487.989,130.856
354.145,2527.779,130.856
354.524,2459.903,130.856
354.903,2492.671,130.856
355.281,2455.222,130.856
355.660,2473.946,130.856
356.038,2490.330,130.856
356.417,2473.946,130.856
356.795,2466.925,130.856
357.174,2401.390,130.856
357.552,2518.416,130.856
357.930,2424.795,130.856
358.309,2448.200,130.856
358.687,2413.092,130.856
359.065,2464.584,130.856
359.443,2434.157,130.856
359.821,2415.433,130.856
360.199,2413.092,130.856
360.577,2445.860,130.856
360.955,2438.838,130.856
361.333,2448.200,130.856
361.711,2406.071,130.856
362.089,2469.265,130.856
362.467,2415.433,130.856
362.844,2478.627,130.856
363.222,2464.584,130.856
363.600,2476.287,130.856
363.977,2389.687,130.856
364.355,2448.200,130.856
364.732,2422.454,130.856
365.110,2490.330,130.856
365.487,2417.773,130.856
365.865,2448.200,130.856
366.242,2483.308,130.856
366.619,2506.714,130.856
366.996,2471.606,130.856
367.374,2429.476,130.856
367.751,2455.222,130.856
368.128,2434.157,130.856
368.505,2427.136,130.856
368.882,2392.028,130.856
369.259,2427.136,130.856
369.636,2410.752,130.856
370.013,2466.925,130.856
370.390,2448.200,130.856
370.767,2445.860,130.856
371.143,2443.519,130.856
371.520,2427.136,130.856
371.897,2445.860,130.856
372.273,2408.411,130.856
