340.483,2188.401,123.100
340.864,2188.401,123.100
341.244,2188.401,123.100
341.624,2099.461,123.100
342.004,2436.498,123.100
342.384,2239.893,123.100
342.764,2270.320,123.100
343.144,2569.908,123.100
343.524,2682.254,123.100
343.904,2340.536,123.100
344.284,2509.054,123.100
344.664,3157.383,123.100
345.044,2459.903,123.100
345.423,2937.372,123.100
345.803,2705.659,123.100
346.183,2466.925,123.100
346.562,2588.633,123.100
346.942,2698.638,123.100
347.321,2619.059,123.100
347.701,2546.503,123.100
348.080,2581.611,123.100
348.460,2651.827,123.100
348.839,3042.696,123.100
349.218,2679.913,123.100
349.598,8294.859,123.100
349.977,2801.621,123.100
350.356,2719.702,123.100
350.735,3346.966,123.100
351.114,2808.643,123.100
351.493,2752.470,123.100
351.872,3070.783,123.100
352.251,2839.070,123.100
352.630,3054.399,123.100
353.009,2818.005,123.100
353.388,2958.437,123.100
353.767,2855.454,123.100
354.145,2916.307,123.100
354.524,3281.431,123.100
354.903,2869.497,123.100
355.281,2766.513,123.100
355.660,2775.875,123.100
356.038,3129.296,123.100
356.417,2895.243,123.100
356.795,2792.259,123.100
357.174,2731.405,123.100
357.552,2913.967,123.100
357.930,2878.859,123.100
358.309,2803.962,123.100
358.687,2799.281,123.100
359.065,2857.794,123.100
359.443,2654.168,123.100
359.821,2717.362,123.100
360.199,2829.708,123.100
360.577,2878.859,123.100
360.955,2794.600,123.100
361.333,2722.043,123.100
361.711,3300.155,123.100
362.089,2869.497,123.100
362.467,2782.897,123.100
362.844,2913.967,123.100
363.222,2820.346,123.100
363.600,2665.870,123.100
363.977,2675.232,123.100
364.355,2808.643,123.100
364.732,2855.454,123.100
365.110,2874.178,123.100
365.487,2801.621,123.100
365.865,2665.870,123.100
366.242,2827.367,123.100
366.619,3000.567,123.100
366.996,2794.600,123.100
367.374,3052.059,123.100
367.751,2937.372,123.100
368.128,2878.859,123.100
368.505,3124.615,123.100
368.882,2759.492,123.100
369.259,2715.021,123.100
369.636,2717.362,123.100
370.013,2871.837,123.100
370.390,2881.199,123.100
370.767,2820.346,123.100
371.143,2705.659,123.100
371.520,2733.746,123.100
371.897,3456.971,123.100
372.273,2698.638,123.100
372.650,2626.081,123.100
373.027,2808.643,123.100
373.403,3052.059,123.100
373.779,2822.686,123.100
374.156,2930.351,123.100
374.532,3180.788,123.100
374.909,2799.281,123.100
375.285,2860.135,123.100
375.661,2928.010,123.100
376.037,2729.065,123.100
376.413,2862.475,123.100
376.790,2799.281,123.100
377.166,2684.594,123.100
377.542,2988.864,123.100
377.918,2708.000,123.100
378.294,2693.957,123.100
378.669,2771.194,123.100
379.045,2647.146,123.100
379.421,2743.108,123.100
379.797,2696.297,123.100
380.173,3133.977,123.100
380.548,2888.221,123.100
380.924,2885.881,123.100
381.299,2691.616,123.100
381.675,3009.929,123.100
382.050,2637.784,123.100
382.426,2684.594,123.100
382.801,2874.178,123.100
383.177,2717.362,123.100
383.552,2736.086,123.100
383.927,2796.940,123.100
384.302,2848.432,123.100
384.678,2700.978,123.100
385.053,2911.626,123.100
385.428,2944.394,123.100
385.803,2810.983,123.100
386.178,2747.789,123.100
386.553,3049.718,123.100
386.928,2766.513,123.100
387.303,2970.140,123.100
387.677,2724.384,123.100
388.052,2806.302,123.100
388.427,2750.129,123.100
388.802,2848.432,123.100
389.176,3038.015,123.100
389.551,2766.513,123.100
389.926,2843.751,123.100
390.300,2913.967,123.100
390.675,2691.616,123.100
391.049,2810.983,123.100
391.423,3129.296,123.100
391.798,2923.329,123.100
392.172,2696.297,123.100
392.546,2628.422,123.100
392.920,2892.902,123.100
393.295,2836.729,123.100
393.669,2930.351,123.100
394.043,2836.729,123.100
394.417,2782.897,123.100
394.791,2672.892,123.100
395.165,2677.573,123.100
395.539,3042.696,123.100
395.912,2640.124,123.100
396.286,2878.859,123.100
396.660,2679.913,123.100
397.034,2785.238,123.100
397.407,2803.962,123.100
397.781,2635.443,123.100
398.155,2895.243,123.100
398.528,2705.659,123.100
398.902,2712.681,123.100
399.275,2754.811,123.100
399.649,2796.940,123.100
400.022,3108.231,123.100
400.395,2747.789,123.100
400.768,2717.362,123.100
401.142,2925.670,123.100
401.515,2881.199,123.100
401.888,2621.400,123.100
402.261,2787.578,123.100
402.634,2841.410,123.100
403.007,2782.897,123.100
403.380,2974.821,123.100
403.753,2775.875,123.100
404.126,2717.362,123.100
404.499,2904.605,123.100
404.872,2785.238,123.100
405.244,2867.156,123.100
405.617,2787.578,123.100
405.990,2733.746,123.100
406.362,2892.902,123.100
406.735,2885.881,123.100
407.107,2841.410,123.100
407.480,2853.113,123.100
407.852,3136.318,123.100
408.225,3080.145,123.100
408.597,3295.474,123.100
408.969,3138.658,123.100
409.341,2754.811,123.100
409.714,2963.118,123.100
410.086,2747.789,123.100
410.458,2953.756,123.100
410.830,2832.048,123.100
411.202,2981.843,123.100
411.574,2778.216,123.100
411.946,2675.232,123.100
412.318,2731.405,123.100
412.690,2745.448,123.100
413.061,2806.302,123.100
413.433,2740.767,123.100
413.805,2679.913,123.100
414.177,3007.588,123.100
414.548,2813.324,123.100
414.920,2876.518,123.100
415.291,2726.724,123.100
415.663,2789.919,123.100
416.034,2672.892,123.100
416.406,2698.638,123.100
416.777,2752.470,123.100
417.148,2841.410,123.100
417.520,3169.085,123.100
417.891,2801.621,123.100
418.262,2677.573,123.100
418.633,2864.816,123.100
419.004,2768.854,123.100
419.375,2609.697,123.100
419.746,2663.530,123.100
420.117,2747.789,123.100
420.488,2897.583,123.100
420.859,2782.897,123.100
421.230,3040.356,123.100
421.600,2928.010,123.100
421.971,2712.681,123.100
422.342,2923.329,123.100
422.712,2719.702,123.100
423.083,2731.405,123.100
423.454,2871.837,123.100
423.824,2810.983,123.100
424.195,3052.059,123.100
424.565,2815.664,123.100
424.935,2993.545,123.100
425.306,2862.475,123.100
425.676,2818.005,123.100
426.046,2869.497,123.100
426.416,2970.140,123.100
426.786,2801.621,123.100
427.156,2764.173,123.100
427.527,2855.454,123.100
427.897,28126.218,123.100
428.266,3309.517,123.100
428.636,3112.912,123.100
429.006,2949.075,123.100
429.376,2757.151,123.100
429.746,2747.789,123.100
430.116,2942.053,123.100
430.485,2839.070,123.100
430.855,2935.032,123.100
431.225,2834.389,123.100
431.594,2801.621,123.100
431.964,2733.746,123.100
432.333,2780.556,123.100
432.702,2834.389,123.100
433.072,2773.535,123.100
433.441,2949.075,123.100
433.810,2808.643,123.100
434.180,2794.600,123.100
434.549,3288.453,123.100
434.918,2944.394,123.100
435.287,2846.091,123.100
435.656,2785.238,123.100
436.025,2862.475,123.100
436.394,2958.437,123.100
436.763,3016.951,123.100
437.132,2813.324,123.100
437.501,2918.648,123.100
437.869,2899.924,123.100
438.238,3084.826,123.100
438.607,2846.091,123.100
